"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.9975","14.7525","1","0","0","18.602857142857143","6.569999999999999","0.7942857142857143","16","13.8","0","Sat Jan 10 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.005263157894735","14.738947368421057","1","0","0","18.646842105263158","6.5257894736842115","0.8194736842105265","17","13.86631578947368","0","Sat Jan 10 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.007894736842104","14.737894736842104","1","0","0","18.35736842105263","6.384210526315789","0.7973684210526317","17","14.078947368421053","0","Sat Jan 10 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.008947368421053","14.735789473684212","1","0","0","18.52315789473684","6.224210526315789","0.7842105263157896","17","14.274736842105265","0","Sat Jan 10 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.009999999999998","14.737368421052631","1","0","0","18.841578947368422","6.037368421052631","0.7847368421052632","17","14.51","0","Sat Jan 10 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.010526315789473","14.735789473684212","1","0.47368421052631576","0","19.28105263157895","5.7768421052631584","0.7247368421052631","17","14.71263157894737","0","Sat Jan 10 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.003684210526313","14.750526315789473","1","1","0","20.033684210526314","5.411052631578947","0.6305263157894737","16","14.765789473684212","0","Sat Jan 10 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.999999999999998","14.754736842105265","1","1","0","20.054736842105264","5.059473684210524","0.7857894736842105","16","14.74736842105263","0","Sat Jan 10 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.999473684210527","14.756315789473682","1","1","0","20.265263157894736","4.74578947368421","0.6794736842105261","15.736842105263158","14.74736842105263","0","Sat Jan 10 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.996842105263157","14.768421052631581","1","0.5263157894736842","0","19.78894736842105","4.321578947368421","0.6042105263157896","15","14.544736842105264","0","Sat Jan 10 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.987368421052631","14.786842105263156","1","0","0","20.64684210526316","3.3894736842105266","0.6547368421052632","14.105263157894736","13.80578947368421","0","Sat Jan 10 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.968421052631578","14.82105263157895","1","0","0","20.19157894736842","1.3857894736842107","0.7384210526315789","12.210526315789474","13.038421052631579","0","Sat Jan 10 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.941578947368422","14.873684210526314","1","0","0","18.33631578947368","0.3821052631578947","0.7836842105263159","9.473684210526315","12.68157894736842","0","Sat Jan 10 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.919999999999998","14.917894736842106","1","0","0","17.438947368421054","0.23684210526315788","0.7978947368421054","6.947368421052632","12.601052631578947","0","Sat Jan 10 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.901578947368424","14.950526315789471","1","0","0","15.838947368421053","0.17947368421052634","0.8231578947368421","5.052631578947368","12.582105263157894","0","Sat Jan 10 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.890526315789472","14.97105263157895","1","0","0","17.883684210526315","0.13315789473684211","0.8131578947368423","4","12.541052631578946","0","Sat Jan 10 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.883684210526313","14.986842105263161","1","0","0","16.138947368421054","0.07105263157894738","0.7626315789473683","3.1578947368421053","12.515789473684212","0","Sat Jan 10 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.874210526315787","15.01","1","0","0","16.196842105263162","0.0268421052631579","0.834736842105263","2","12.496842105263156","0","Sat Jan 10 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.2631578947368421","0","10.864736842105264","15.027894736842104","1","0","0","9.158421052631576","0.002105263157894737","0.7789473684210526","0.8421052631578947","12.472105263157898","0","Sat Jan 10 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.850526315789471","15.05736842105263","1","0","0","0.43421052631578955","0","0.7610526315789475","-0.8947368421052632","12.451578947368427","0","Sat Jan 10 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.841052631578947","15.07842105263158","1","0","0","0.14736842105263157","0","0.7489473684210525","-2","12.430000000000001","0","Sat Jan 10 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.834736842105267","15.086315789473689","1","0","0","0.1421052631578947","0","0.9126315789473685","-2.1578947368421053","12.416315789473684","0","Sat Jan 10 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.830000000000004","15.097368421052627","1","0","0","0.13157894736842105","0","0.7526315789473683","-3","12.399473684210525","0","Sat Jan 10 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.820526315789472","15.110000000000001","1","0","0","0.13947368421052628","0","0.9473684210526317","-3.473684210526316","12.387894736842103","0","Sat Jan 10 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.822105263157892","15.111578947368427","1","0","0","0.14473684210526316","0","0.733157894736842","-4","12.382631578947368","0","Sat Jan 10 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.817368421052631","15.12","1","0","0","0.14210526315789473","0","0.7463157894736842","-4.473684210526316","12.368947368421052","0","Sat Jan 10 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.812105263157898","15.130526315789472","1","0","0","0.12894736842105262","0","0.7463157894736842","-5","12.356842105263157","0","Sat Jan 10 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.812105263157894","15.130526315789472","1","0","0","0.13157894736842102","0","0.7389473684210526","-5","12.341578947368417","0","Sat Jan 10 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.811578947368423","15.129999999999999","1","0","0","0.13421052631578947","0","0.7957894736842106","-5","12.321578947368419","0","Sat Jan 10 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.808947368421055","15.135263157894734","1","0","0","0.12894736842105267","0","0.7510526315789473","-5.2631578947368425","12.310526315789476","0","Sat Jan 10 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802105263157898","15.150526315789474","1","0","0","0.1394736842105263","0","0.7721052631578948","-6","12.301052631578951","0","Sat Jan 10 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802105263157898","15.15","1","0","0","0.14210526315789473","0","0.7615789473684211","-6","12.300000000000004","0","Sat Jan 10 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802105263157898","15.151052631578947","1","0","0","0.13157894736842105","0","0.7789473684210526","-6","12.28526315789474","0","Sat Jan 10 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.80105263157895","15.152105263157894","1","0","0","0.13421052631578945","0","0.8573684210526316","-6","12.282105263157895","0","Sat Jan 10 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.151052631578947","1","0","0","0.13421052631578947","0","0.83","-6","12.268421052631577","0","Sat Jan 10 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801578947368423","15.151052631578947","1","0","0","0.12894736842105264","0","0.7868421052631579","-6","12.265263157894735","0","Sat Jan 10 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.80105263157895","15.151052631578947","1","0","0","0.15","0","0.8089473684210526","-6","12.254736842105263","0","Sat Jan 10 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.167368421052629","1","0","0","0.13157894736842105","0","0.761578947368421","-6.842105263157895","12.237368421052635","0","Sat Jan 10 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.169473684210521","1","0","0","0.15789473684210525","0","0.7700000000000002","-7","12.234736842105267","0","Sat Jan 10 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.169473684210525","1","0","0","0.14210526315789473","0","0.7805263157894737","-7","12.214736842105266","0","Sat Jan 10 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.170526315789472","1","0","0","0.13157894736842102","0","0.8015789473684211","-7","12.201052631578948","0","Sun Jan 11 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.169473684210525","1","0","0","0.1421052631578947","0","0.7521052631578947","-7","12.195263157894736","0","Sun Jan 11 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.167368421052629","1","0","0","0.13157894736842105","0","0.7173684210526315","-7","12.187894736842106","0","Sun Jan 11 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.16894736842105","1","0","0","0.12368421052631577","0","0.77","-7","12.183684210526314","0","Sun Jan 11 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.16894736842105","1","0","0","0.12631578947368421","0","0.7252631578947369","-7","12.18052631578947","0","Sun Jan 11 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.167894736842102","1","0","0","0.15","0","0.7136842105263159","-7","12.175263157894733","0","Sun Jan 11 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.169999999999998","1","0","0","0.12631578947368421","0","0.7794736842105264","-7","12.166842105263154","0","Sun Jan 11 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.171052631578945","1","0","0","0.15","0","0.8694736842105263","-7","12.157368421052631","0","Sun Jan 11 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.169473684210525","1","0","0","0.14210526315789473","0","0.8063157894736842","-7","12.152105263157898","0","Sun Jan 11 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.171578947368417","1","0","0","0.14473684210526316","0","0.8721052631578947","-7","12.14105263157895","0","Sun Jan 11 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.170526315789472","1","0","0","0.14736842105263157","0","0.7805263157894737","-7","12.138421052631578","0","Sun Jan 11 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.168947368421051","1","0","0","0.12105263157894738","0","0.8078947368421053","-7","12.120526315789471","0","Sun Jan 11 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.170526315789472","1","0","0","0.13157894736842105","0","0.8526315789473684","-7","12.110526315789471","0","Sun Jan 11 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.171052631578945","1","0","0","0.13157894736842105","0","0.8184210526315789","-7","12.104210526315788","0","Sun Jan 11 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.170526315789473","1","0","0","0.13421052631578947","0","0.8894736842105262","-7","12.095789473684208","0","Sun Jan 11 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.168947368421051","1","0","0","0.15","0","0.7773684210526316","-7","12.092631578947369","0","Sun Jan 11 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.17157894736842","1","0","0","0.13684210526315788","0","0.8310526315789474","-7","12.089473684210526","0","Sun Jan 11 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.170526315789472","1","0","0","0.13157894736842105","0","0.8642105263157895","-7","12.08526315789474","0","Sun Jan 11 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.169999999999998","1","0","0","0.1421052631578947","0","0.7968421052631579","-7","12.082105263157898","0","Sun Jan 11 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.170526315789472","1","0","0","1.573684210526316","0","0.7926315789473685","-7","12.078947368421057","0","Sun Jan 11 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.47368421052631576","0","10.800000000000004","15.16631578947368","1","0","0","12.321052631578945","0.019999999999999997","0.878421052631579","-6.7894736842105265","12.079473684210528","0","Sun Jan 11 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.80526315789474","15.144736842105265","1","0","0","15.091578947368422","0.0968421052631579","0.7700000000000001","-5.7368421052631575","12.093684210526316","0","Sun Jan 11 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.812105263157894","15.130526315789472","1","0","0","14.73105263157895","0.9194736842105262","0.7352631578947367","-5","12.213157894736844","0","Sun Jan 11 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.828421052631581","15.100526315789471","1","0","0","15.115263157894736","2.3936842105263163","0.7442105263157893","-3.3157894736842106","12.602105263157895","0","Sun Jan 11 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.857894736842105","15.04105263157895","1","0","0","17.854736842105265","3.13","0.7821052631578947","0.05263157894736842","12.979999999999999","0","Sun Jan 11 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.890526315789474","14.981578947368419","1","0","0","19.959999999999997","4.3521052631578945","0.678421052631579","3.263157894736842","13.366315789473683","0","Sun Jan 11 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.91210526315789","14.932631578947367","1","0","0","19.354736842105268","3.8278947368421057","0.7647368421052632","6.105263157894737","13.45578947368421","0","Sun Jan 11 2015 08:40:00 GMT-0500 (EST)"
